long,long,str,long,float,long,long,float,float,float,None,long,long,long,float,float,float,float,float,float,float,float,float,float,float,float,float,float,
2325,4096,"CREATURE\RIDINGTURTLE\RIDINGTURTLE.M2",1,1.0,3,6,18.0,12.0,1.0,,0,0,2196,0.611111998558,2.03128004074,1.71887600422,-2.07790803909,-0.978038012981,-0.00818200036883,0.943614006042,0.97803902626,1.84982800484,1.0,1.0,0.0,0.0,0.0,
2326,4099,"CREATURE\GRYPHON\GRYPHON_SKELETAL.M2",0,1.0,0,5,18.0,12.0,1.0,,0,0,2197,0.611111998558,2.03128004074,1.56762099266,-2.54157710075,-4.69100809097,-0.55127799511,2.61647796631,4.79604005814,5.3469991684,1.0,1.0,0.0,0.0,0.0,
2328,12288,"CREATURE\ZIPPELIN\ZIPPELIN.M2",0,1.0,0,0,0.0,0.0,0.0,,0,0,2199,0.611111998558,2.03128004074,0.0,-0.793007016182,-0.54222202301,0.70681399107,0.490943014622,0.548753023148,2.1056740284,1.0,1.0,0.0,0.0,0.0,
2329,0,"CREATURE\LANDRO\LANDRO.M2",0,1.0,0,0,0.0,0.0,0.0,,0,0,2200,0.611199975014,2.03099989891,0.0,-0.403986990452,-0.578804016113,-0.00590399978682,0.452517002821,0.616747975349,1.42024004459,1.0,1.0,0.0,0.0,0.0,
2330,0,"CREATURE\TEMPDEATHGUARD\DEATHGUARD.M2",0,1.0,0,0,18.0,12.0,1.0,,0,0,148,0.694400012493,2.08299994469,0.0,-0.50293302536,-0.566322028637,-0.000468999991426,0.298299998045,0.359834998846,1.85826098919,1.0,1.0,0.0,0.0,0.0,
2332,4097,"CREATURE\ALLIANCERIDER\ALLIANCERIDER.M2",0,1.0,0,0,18.0,12.0,1.0,,0,0,2201,0.611199975014,2.03099989891,0.0,-2.54101490974,-4.04135894775,0.03317900002,1.93445503712,4.03025722504,5.40432214737,1.0,1.0,0.0,0.0,0.0,
2333,4097,"CREATURE\HORDERIDER\HORDERIDER.M2",0,1.0,0,0,18.0,12.0,1.0,,0,0,2202,0.694400012493,2.08299994469,0.0,-3.20152997971,-5.22185707092,0.423987001181,3.1366250515,5.23434400558,6.74157094955,1.0,1.0,0.0,0.0,0.0,
2334,1,"CREATURE\DRAGONWHELPOUTLAND\DRAGONWHELPOUTLAND.M2",0,1.0,1,0,0.0,0.0,0.0,,0,0,2203,0.611111998558,2.03128004074,0.0,-0.752445995808,-1.20113396645,0.971520006657,0.640667021275,1.20363605022,3.19653391838,1.0,1.0,0.0,0.0,0.0,
2335,0,"CREATURE\GRONN\GRONN.M2",4,1.0,1,1,18.0,12.0,1.0,,2,12,2204,0.611111998558,2.03128004074,0.0,-2.3964869976,-2.37067699432,-0.0770199969411,2.02723097801,2.62807011604,4.89366102219,1.0,1.0,0.0,0.0,0.0,
2337,0,"CREATURE\LANDRO\LANDRO.M2",0,1.0,0,1,0.0,0.0,0.0,,0,0,2206,0.611199975014,2.03099989891,0.0,-0.403986990452,-0.578804016113,-0.00590399978682,0.452517002821,0.616747975349,1.42024004459,1.0,1.0,0.0,0.0,0.0,
2338,4096,"CREATURE\ELEKK\ELEKK.M2",2,1.0,1,6,24.0,20.0,1.0,,0,0,2207,3.80200004578,3.35800004005,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,
2340,3,"CREATURE\AIRELEMENTAL\AIRELEMENTAL.M2",0,1.0,2,4,0.0,0.0,0.0,,0,0,528,0.611111998558,2.03128004074,0.0,-1.39387500286,-1.64965796471,0.404554009438,1.04603898525,1.51128196716,2.74190306664,1.0,1.0,0.0,0.0,0.0,
2353,0,"CHARACTER\NAGA_\MALE\NAGA_MALE.M2",0,1.0,1,1,0.0,0.0,0.0,,0,0,2281,0.611199975014,2.03099989891,1.31896901131,-1.64844095707,-1.10390996933,-0.0452289991081,0.800144970417,1.1141949892,2.81538701057,1.0,1.0,0.0,0.0,0.0,
2354,4,"CHARACTER\NAGA_\FEMALE\NAGA_FEMALE.M2",0,1.0,1,1,0.0,0.0,0.0,,0,0,2282,0.611111998558,2.03128004074,2.00494503975,-1.80637800694,-0.73834002018,-0.020101999864,0.602764010429,0.747193992138,2.63116598129,1.0,1.0,0.0,0.0,0.0,
2355,4096,"CREATURE\TIGER\TIGERCUB.M2",0,1.0,1,7,4.0,3.0,1.0,,0,0,2208,0.611199975014,2.03099989891,0.0,-1.15699803829,-0.284651994705,-0.00423699989915,0.574445009232,0.270031988621,0.761443018913,1.0,1.0,0.0,0.0,0.0,
2356,4096,"CREATURE\HIPPOGRYPH\HIPPOGRYPHPET.M2",0,1.0,3,4,18.0,12.0,1.0,,0,0,2209,0.611111998558,2.03128004074,1.65658998489,-3.66496610641,-3.22360992432,4.25582504272,2.64237999916,3.33601903915,9.72806358337,1.0,1.0,0.0,0.0,0.0,
2357,12288,"CREATURE\QUESTOBJECTS\CREATURE_NAGADISTILLER.M2",0,1.0,0,0,12.0,18.0,0.0,,0,0,2210,0.611111998558,2.03128004074,0.0,-2.21563792229,-2.23299193382,-0.353008002043,2.23215794563,2.2148039341,4.68742179871,1.0,1.0,0.0,0.0,0.0,
2358,4096,"CREATURE\ELEKK\ELEKKWILD.M2",1,1.0,1,3,24.0,20.0,1.0,,0,0,2207,0.611111998558,2.03128004074,2.68086194992,-2.3187289238,-2.73585891724,-0.123080000281,3.49195694923,1.94269895554,4.52098178864,1.0,1.0,0.0,0.0,0.0,
2360,0,"CREATURE\WRATHGUARD\WRATHGUARD.M2",1,1.0,1,4,18.0,12.0,1.0,,0,0,2225,0.611111998558,2.03128004074,2.11806297302,-3.04742407799,-1.02194297314,0.00517999986187,0.91974401474,1.52915596962,4.14762020111,1.0,1.0,0.0,0.0,0.0,
2361,0,"CREATURE\SHIVAN\SHIVAN.M2",1,1.0,2,7,18.0,12.0,1.0,,0,0,2226,0.611111998558,2.03128004074,0.0,-0.807093977928,-2.71520209312,-0.00421500019729,1.69216501713,2.49291396141,5.31318187714,1.0,1.0,0.0,0.0,0.0,
2363,4097,"CREATURE\DRAGONHAWK\DRAGONHAWK.M2",1,1.0,1,0,18.0,12.0,1.0,,0,0,2228,0.611111998558,2.03128004074,2.35259008408,-3.97561907768,-4.17376708984,-0.412431001663,3.36651802063,4.1223320961,4.81637477875,1.0,1.0,0.0,0.0,0.0,
2364,4096,"CREATURE\RIDINGELEKK\RIDINGELEKK.M2",0,1.0,3,6,24.0,20.0,1.0,,0,0,2229,0.611111998558,2.03128004074,2.93524694443,-2.27339911461,-2.73586010933,-0.123081997037,3.49195790291,1.94269800186,4.52098178864,1.0,1.0,0.0,0.0,0.0,
2365,4097,"CREATURE\GRYPHON\GRYPHON_GHOST.M2",0,1.0,0,0,18.0,12.0,1.0,,0,0,2230,0.611111998558,2.03128004074,1.56762003899,-4.1979970932,-4.68960809708,-2.48064088821,4.54976415634,4.77960586548,6.36267900467,1.0,1.0,0.0,0.0,0.0,
2366,4097,"CREATURE\MOTH\MOTH.M2",1,1.0,2,4,0.0,0.0,0.0,,0,0,2231,0.611111998558,2.03128004074,0.0,-1.89962804317,-3.97541093826,-0.455909013748,1.68818700314,4.13778781891,5.50893497467,1.0,1.0,0.0,0.0,0.0,
2367,4,"CHARACTER\BROKEN\MALE\BROKENMALE.M2",0,1.0,1,1,18.0,12.0,1.0,,0,0,2285,0.611111998558,2.03128004074,0.98721498251,-1.3757430315,-0.828460991383,-0.00381299993023,0.638967990875,0.829339027405,2.47994494438,1.0,1.0,0.0,0.0,0.0,
2368,12288,"CHARACTER\BROKEN\FEMALE\BROKENFEMALE.M2",0,1.0,1,1,0.0,0.0,0.0,,0,0,2286,0.666599988937,2.11100006104,0.0,-0.755765020847,-0.704946994781,-0.000734000001103,0.33082100749,0.704946994781,2.14553999901,1.0,1.0,0.0,0.0,0.0,
2369,0,"CHARACTER\SKELETON\MALE\SKELETONMALE.M2",0,1.0,1,1,18.0,14.0,1.0,,0,0,2280,0.694400012493,1.86099994183,1.07823503017,-0.825213015079,-0.562815010548,-0.0055370000191,0.376165002584,0.463344991207,1.8153090477,1.0,1.0,0.0,0.0,0.0,
2370,12288,"CHARACTER\SKELETON\FEMALE\SKELETONFEMALE.M2",0,1.0,1,1,18.0,14.0,1.0,,0,0,2279,0.0,0.0,0.0,-0.117494001985,-0.117092996836,0.0,0.11866299808,0.119065001607,0.14613699913,1.0,1.0,0.0,0.0,0.0,
2371,0,"CREATURE\ROCKFLAYER\ROCKFLAYER.M2",1,1.0,0,5,18.0,12.0,1.0,,0,0,2233,0.611111998558,2.03128004074,0.0,-1.80376195908,-1.1948210001,-0.279823005199,1.49341702461,1.69039595127,2.36599111557,1.0,1.0,0.0,0.0,0.0,
2372,12288,"CREATURE\INVISIBLESTALKER\INVISIBLESTALKERNONAME.M2",0,1.0,0,0,18.0,12.0,1.0,,0,0,2234,0.611199975014,2.03099989891,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,
2373,4096,"CREATURE\STORMCROW\STORMCROW.M2",0,1.0,1,0,18.0,12.0,1.0,,0,0,390,0.611199975014,2.03099989891,0.0,-1.49665701389,-2.02871203423,0.748589992523,1.73990094662,2.20379400253,6.26117897034,1.0,1.0,0.0,0.0,0.0,
2374,4096,"CREATURE\WYVERN\WYVERN_ARMORED.M2",1,1.0,1,0,18.0,12.0,1.0,,0,0,2235,0.694400012493,2.08299994469,1.19389104843,-3.45642709732,-5.22596502304,0.0712570026517,3.38252902031,5.23019981384,6.77982711792,1.0,1.0,0.0,0.0,0.0,
2375,4096,"CREATURE\GRYPHON\GRYPHON_MOUNT.M2",1,1.0,1,5,24.0,16.0,1.0,,0,0,2236,0.611111998558,2.03128004074,1.56789195538,-2.00814604759,-1.28951394558,-0.0974150002003,2.48686504364,1.05142402649,2.542937994,1.0,1.0,0.0,0.0,0.0,
2376,4096,"CREATURE\GRYPHON\GRYPHON_ARMOREDMOUNT.M2",1,1.0,1,5,24.0,16.0,1.0,,0,0,2237,0.611111998558,2.03128004074,1.56789195538,-2.18652892113,-1.28951704502,-0.0974140018225,2.51687407494,1.05142605305,2.76011610031,1.0,1.0,0.0,0.0,0.0,
2377,4096,"CREATURE\RIDINGWYVERN\RIDINGWYVERN.M2",1,1.0,1,5,18.0,12.0,1.0,,0,0,2235,0.611111998558,2.03128004074,1.32868003845,-4.44772100449,-1.54908597469,-0.224931001663,1.69228196144,0.954882979393,2.01984810829,1.0,1.0,0.0,0.0,0.0,
2378,4096,"CREATURE\RIDINGWYVERNARMORED\RIDINGWYVERNARMORED.M2",1,1.0,1,5,18.0,12.0,1.0,,0,0,2235,0.611111998558,2.03128004074,1.32866704464,-4.64099597931,-1.61819601059,-0.324001997709,1.73287796974,1.03878295422,2.11659789085,0.600000023842,1.0,0.0,0.0,0.0,
2379,0,"CREATURE\VOIDCALLER\VOIDCALLER.M2",1,1.0,3,4,18.0,12.0,1.0,,0,0,2239,0.611111998558,2.03128004074,0.0,-1.52927899361,-1.95760095119,0.0818229988217,1.33333098888,1.95566701889,4.23180818558,0.5,1.0,0.0,0.0,0.0,
2380,4097,"CREATURE\LASHERORCHID\LASHERORCHID.M2",0,1.0,2,4,18.0,12.0,1.0,,0,0,2240,0.611199975014,2.03099989891,0.0,-1.72499704361,-1.77377104759,-0.0868759974837,1.70932197571,1.96901798248,3.02038908005,1.0,1.0,0.0,0.0,0.0,
2381,0,"CREATURE\DRAGONWHELPOUTLANDCUTE\DRAGONWHELPOUTLANDCUTE.M2",0,1.0,2,0,10.0,6.0,1.0,,0,0,2241,0.611111998558,2.03128004074,0.0,-0.757492005825,-1.19744205475,0.991577982903,0.638010978699,1.21199297905,3.19653391838,1.0,1.0,0.0,0.0,0.0,
2382,8192,"CREATURE\INVISIBLEMAN\INVISIBLEMAN.M2",0,1.0,0,0,18.0,12.0,1.0,,0,0,2101,0.611199975014,2.03099989891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2383,4096,"CREATURE\SPOREBAT\SPOREBAT.M2",0,1.0,2,0,18.0,12.0,1.0,,0,0,2242,0.611199975014,2.03099989891,0.0,-1.76248395443,-1.06778395176,0.206972002983,1.20353996754,0.996335983276,3.76316404343,1.0,1.0,0.0,0.0,0.0,
2384,12299,"CREATURE\PHOENIX\PHOENIX.M2",3,1.0,0,0,18.0,12.0,1.0,,0,0,2243,0.611111998558,2.03128004074,1.41757595539,-3.51095795631,-4.72348213196,-0.496033012867,2.41335296631,4.7447271347,5.49700498581,0.600000023842,1.0,0.0,0.0,0.0,
2385,12297,"CREATURE\TRIPOD\TRIPOD.M2",2,1.0,2,0,18.0,12.0,1.0,,0,0,2244,0.611199975014,2.03099989891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2386,0,"CREATURE\DRAGONWHELPOUTLAND\DRAGONWHELPOUTLAND.M2",0,1.0,0,0,0.0,0.0,0.0,,0,0,2203,0.611111998558,2.03128004074,0.0,-0.752445995808,-1.20113396645,0.971520006657,0.640667021275,1.20363605022,3.19653391838,1.0,1.0,0.0,0.0,0.0,
2387,0,"CREATURE\VELEN\VELEN.M2",1,1.0,1,1,18.0,12.0,1.0,,0,0,2245,0.611111998558,2.03128004074,1.37589395046,-1.07479405403,-1.02008998394,-0.00369799998589,0.984447002411,1.00821304321,2.85924601555,1.0,1.0,0.0,0.0,0.0,
2388,12289,"CREATURE\QUESTOBJECTS\CREATURE_POWERCRYSTAL.M2",0,1.0,0,0,18.0,12.0,1.0,,0,0,2246,0.444444000721,0.444445014,0.0,-0.714073002338,-0.722746014595,-0.259916990995,0.675391018391,0.700531005859,1.20802295208,1.0,1.0,0.0,0.0,0.0,
2390,4096,"CREATURE\NAARU\NAARU.M2",2,1.0,0,0,0.0,0.0,0.0,,0,0,2248,0.611199975014,2.03099989891,0.0,-2.40895199776,-2.47640705109,0.805460989475,2.46561002731,2.50022101402,8.0607585907,1.0,1.0,0.0,0.0,0.0,
2392,12288,"CREATURE\SPORECREATURE\SPORECREATURE.M2",0,1.0,0,0,18.0,12.0,1.0,,0,0,2135,0.611111998558,2.03128004074,0.0,-1.93183803558,-1.95683205128,0.765299022198,1.89389002323,1.85665595531,4.65722894669,1.0,1.0,0.0,0.0,0.0,
2393,0,"CREATURE\VOIDLORD\VOIDLORD.M2",0,1.0,3,4,18.0,12.0,1.0,,0,0,2250,0.611111998558,2.03128004074,0.0,-1.1641869545,-1.38908302784,0.0818229988217,1.0183839798,1.41070604324,3.66544103622,0.5,1.0,0.0,0.0,0.0,
2394,0,"CREATURE\VOIDWRAITH\VOIDWRAITH.M2",1,1.0,3,4,18.0,12.0,1.0,,0,0,2251,0.611111998558,2.03128004074,0.0,-1.30937898159,-1.47649204731,0.460649996996,1.24921405315,1.44462394714,3.16644191742,0.40000000596,1.0,0.0,0.0,0.0,
2395,0,"CREATURE\LORD KEZZAK\LORDKEZZAK_ARMORED.M2",2,1.0,3,3,12.0,18.0,1.0,,1,11,2252,0.611111998558,2.03128004074,0.0,-6.89601802826,-9.75611305237,0.0024459999986,4.32606315613,9.90840339661,11.4410982132,1.0,1.0,0.0,0.0,0.0,
2396,4096,"CREATURE\NETHERDRAKE\NETHERDRAKE.M2",1,1.0,0,0,18.0,12.0,1.0,,0,0,2147,0.611111998558,2.03128004074,2.79775309563,-7.80105686188,-3.0519990921,-0.412912011147,3.45121788979,2.89317703247,3.81657409668,1.0,1.0,0.0,0.0,0.0,
2397,12297,"CREATURE\NETHERDRAGON\NETHERDRAGON.M2",2,1.0,3,4,18.0,12.0,1.0,,0,0,2253,0.611199975014,2.03099989891,0.0,-9.73950767517,-3.91864490509,0.524357020855,3.82744503021,4.48148202896,9.21159362793,1.10000002384,3.0,0.0,0.0,0.0,
2398,4096,"CREATURE\RIDINGPHOENIX\RIDINGPHOENIX.M2",1,1.0,3,4,18.0,12.0,1.0,,0,0,2254,0.611111998558,2.03128004074,1.6439499855,-3.84112811089,-5.22264194489,-0.545729994774,2.66737389565,5.24772691727,6.07823610306,1.0,1.0,0.0,0.0,0.0,
2399,4096,"CREATURE\RIDINGELEKK\RIDINGELEKK.M2",1,1.0,3,3,24.0,20.0,1.0,,0,0,2229,0.611111998558,2.03128004074,2.93524694443,-2.27339911461,-2.73586010933,-0.123081997037,3.49195790291,1.94269800186,4.52098178864,1.0,1.0,0.0,0.0,0.0,
2400,4096,"CREATURE\RIDINGELEKK\RIDINGELEKKELITE.M2",0,1.0,3,6,24.0,20.0,1.0,,0,0,2255,0.611111998558,2.03128004074,2.85331511497,-2.31484389305,-2.65439796448,-0.200938001275,3.75437998772,1.94657301903,4.53782510757,1.0,1.0,0.0,0.0,0.0,
2401,0,"CREATURE\OGREMAGELORD\OGREMAGELORD.M2",2,1.0,1,4,18.0,12.0,1.0,,0,0,2256,0.611199975014,2.03099989891,1.34668695927,-0.733067989349,-1.29251801968,-0.0127210002393,1.09802997112,1.34532296658,3.0485060215,1.0,1.0,0.0,0.0,0.0,
2402,0,"CREATURE\FUNGALGIANT\FUNGALGIANT.M2",3,1.0,2,1,18.0,12.0,1.0,,0,0,2258,0.611111998558,2.03128004074,0.0,-1.39423000813,-2.61486101151,-0.00555700017139,2.02292490005,2.67186403275,5.98901987076,1.0,1.0,0.0,0.0,0.0,
2405,4096,"CREATURE\NIGHTBANE\NIGHTBANE.M2",3,1.0,3,5,8.0,12.0,1.0,,2,12,2261,0.611199975014,2.03099989891,8.13902759552,-18.7611732483,-10.5198850632,-0.412550985813,10.0506248474,10.589849472,13.7527008057,1.0,1.0,0.0,0.0,0.0,
2409,1,"CREATURE\RACCOON\RACCOON.M2",0,1.0,1,5,18.0,12.0,1.0,,0,0,0,0.611199975014,2.03099989891,0.0,-5.24696922302,-1.29989004135,-1.69238197803,2.22221493721,1.35540604591,3.03063297272,1.0,1.0,0.0,0.0,0.0,
2410,0,"CREATURE\PITLORD\MAGTHERIDON.M2",3,1.0,2,1,18.0,12.0,1.0,,0,0,2266,0.611111998558,2.03128004074,0.0,-8.20585536957,-2.49303197861,-0.0690229982138,1.69666397572,2.65240001678,5.7571182251,1.0,1.0,0.0,0.0,0.0,
2411,12288,"CREATURE\WARPSTORM\WARPSTORM.M2",1,1.0,0,0,0.0,0.0,0.0,,0,0,2267,0.611111998558,2.03128004074,0.0,-7.84630918503,-7.74265480042,-4.52768278122,7.62688589096,7.73053979874,10.9455127716,1.0,1.0,0.0,0.0,0.0,
2416,4096,"CREATURE\RABBIT\RABBITGOLD.M2",0,1.0,1,4,18.0,12.0,1.0,,0,0,2272,0.611111998558,2.03128004074,0.0,-0.479176014662,-0.201773002744,-0.00635300017893,0.2877599895,0.194655001163,0.497792005539,1.0,1.0,0.0,0.0,0.0,
2417,4096,"CREATURE\DRAKE\DRAKE.M2",1,1.0,0,0,18.0,12.0,1.0,,0,0,1188,0.611199975014,2.03099989891,2.60072588921,-6.45147895813,-10.211523056,-0.551221013069,2.74952292442,10.2109508514,11.5126075745,1.0,1.0,0.0,0.0,0.0,
2418,0,"CREATURE\DOOMGUARDOUTLAND\DOOMGUARDOUTLAND.M2",3,1.0,0,3,18.0,12.0,1.0,,79,12,2194,0.611111998558,2.03128004074,0.0,-2.69251298904,-2.59031701088,0.0182639993727,0.986602008343,2.6615550518,4.76001119614,1.0,1.0,0.0,0.0,0.0,
2423,0,"CREATURE\ETHERIAL\ETHERIAL.M2",1,1.0,0,0,18.0,12.0,1.0,,0,0,2277,0.611111998558,2.03128004074,0.0,-0.796858012676,-0.826610982418,-0.00192800001241,0.47878998518,0.904796004295,2.50211501122,1.0,1.0,0.0,0.0,0.0,
2424,0,"CREATURE\EREDAR\EREDAR.M2",2,1.0,3,3,0.0,0.0,0.0,,0,0,2278,0.611199975014,2.03099989891,1.37589395046,-1.05490195751,-0.918145000935,0.000702999997884,0.584841012955,0.792734026909,2.52616500854,1.0,1.0,0.0,0.0,0.0,
2425,4097,"CREATURE\DRAGONHAWK\DRAGONHAWK.M2",1,1.0,1,0,1.0,1.0,1.0,,0,0,2228,0.611111998558,2.03128004074,2.35259008408,-3.97561907768,-4.17376708984,-0.412431001663,3.36651802063,4.1223320961,4.81637477875,1.0,1.0,0.0,0.0,0.0,
2426,4096,"CREATURE\OWL\OWL.M2",1,1.0,0,5,0.0,0.0,0.0,,0,0,350,0.611111998558,2.03128004074,0.0,-2.59107089043,-2.98111009598,0.219319999218,1.54739201069,3.06234288216,6.30379104614,1.0,1.0,0.0,0.0,0.0,
2427,0,"CREATURE\EREDAR\ARCHIMONDE.M2",4,1.0,0,0,18.0,12.0,1.0,,0,0,2287,0.611111998558,2.03128004074,1.37589395046,-1.05490195751,-0.918151021004,0.000702999997884,0.594211995602,0.792614996433,2.66220808029,1.0,1.0,0.0,0.0,0.0,
2428,4099,"CREATURE\FELCANNON\FELCANNON.M2",1,1.0,3,0,18.0,12.0,1.0,,0,0,2288,0.611111998558,2.03128004074,0.0,-3.7000939846,-2.62289309502,-1.26341700554,4.58960199356,2.72983694077,5.37268400192,1.0,1.0,0.0,0.0,0.0,
2429,0,"CREATURE\OGREKING\OGREKING.M2",3,1.0,0,0,18.0,12.0,1.0,,0,0,2289,0.611199975014,2.03099989891,1.34668695927,-1.00892400742,-1.08065998554,-0.00199400004931,0.786606013775,1.07486999035,3.10977101326,1.0,1.0,0.0,0.0,0.0,
2430,0,"CREATURE\SPORELING\SPORELING.M2",0,1.0,2,4,18.0,12.0,1.0,,0,0,2227,0.611199975014,2.03099989891,0.811946988106,-0.247948005795,-0.855027973652,-0.00182600005064,1.08298099041,0.856485009193,2.17225790024,1.0,1.0,0.0,0.0,0.0,
2432,12291,"CREATURE\WARPSTORM\WARPSTORM_LARGE.M2",2,1.0,0,0,0.0,0.0,0.0,,0,0,2291,0.611111998558,2.03128004074,0.0,-13.6169395447,-13.5132865906,-5.57756710052,13.3975191116,13.5011730194,21.4368934631,1.0,1.0,0.0,0.0,0.0,
2433,12291,"CREATURE\WARPSTORM\WARPSTORM_XLARGE.M2",3,1.0,0,0,0.0,0.0,0.0,,0,0,2292,0.611111998558,2.03128004074,0.0,-18.7135543823,-18.6099014282,-5.66518592834,18.4941329956,18.5977859497,31.5425014496,1.0,1.0,0.0,0.0,0.0,
2434,0,"CREATURE\COCKATRICE\COCKATRICEMOUNT.M2",1,1.0,3,5,18.0,12.0,1.0,,0,0,2293,0.611111998558,2.03128004074,2.30109810829,-1.85032701492,-1.22836601734,0.00855499971658,1.47004497051,1.51523303986,3.36033391953,1.0,1.0,0.0,0.0,0.0,
2435,0,"CREATURE\COCKATRICE\COCKATRICEELITE.M2",1,1.0,3,5,18.0,12.0,1.0,,0,0,2294,0.611111998558,2.03128004074,2.33268904686,-2.02636909485,-1.22836601734,0.00855499971658,1.47004497051,1.51523399353,3.36033391953,1.0,1.0,0.0,0.0,0.0,
2436,4096,"CREATURE\WYVERN\WYVERN_ARMORED.M2",1,1.0,1,5,18.0,12.0,1.0,,0,0,2238,0.694400012493,2.08299994469,1.19389104843,-3.45642709732,-5.22596502304,0.0712570026517,3.38252902031,5.23019981384,6.77982711792,1.0,1.0,0.0,0.0,0.0,
2437,0,"CREATURE\MEDIVH\MEDIVH.M2",1,1.0,0,1,0.0,0.0,0.0,,0,0,2295,0.611199975014,2.03099989891,0.0,-0.493137985468,-0.904695987701,-0.00417099986225,0.337550014257,0.904269993305,2.45682001114,1.0,1.0,0.0,0.0,0.0,
2438,4096,"CREATURE\WARPSTALKER\WARPSTALKER.M2",1,1.0,1,5,18.0,12.0,1.0,,0,0,2296,0.611111998558,2.03128004074,1.91854298115,-8.97736930847,-2.27602005005,-0.0893130004406,2.04777407646,2.05545091629,2.83658409119,1.0,1.0,0.0,0.0,0.0,
2439,4099,"CREATURE\FIREFLY\FIREFLYGREEN.M2",1,1.0,2,4,0.0,0.0,0.0,,0,0,2297,0.611111998558,2.03128004074,2.83405995369,-2.52570390701,-3.53743004799,1.02964603901,2.41266989708,3.38417196274,6.90831804276,1.0,2.0,0.0,0.0,0.0,
2442,8192,"CREATURE\FELBEAST\FELBEAST.M2",1,1.0,3,1,20.0,14.0,0.0,,0,0,1368,0.611111998558,2.03128004074,0.0,-4.19223022461,-2.3429350853,-0.0228739995509,3.61927008629,2.32849907875,4.35388708115,1.0,1.0,0.0,0.0,0.0,
2443,4096,"CREATURE\GRYPHON\GRYPHON_ARMORED.M2",1,1.0,1,5,18.0,12.0,1.0,,0,0,2237,0.611111998558,2.03128004074,1.65545296669,-2.7325899601,-4.69100284576,0.00213999999687,2.05909609795,4.79604387283,5.34700012207,1.0,1.0,0.0,0.0,0.0,
2444,4096,"CREATURE\FELORCNETHERDRAKE\FELORCNETHERDRAKE.M2",1,1.0,3,0,18.0,12.0,1.0,,0,0,2300,0.611111998558,2.03128004074,3.00644803047,-7.27736997604,-2.99523711205,-0.366919010878,3.76606893539,2.7932870388,3.8659350872,1.0,1.0,0.0,0.0,0.0,
2445,4097,"CREATURE\FELORCNETHERDRAKE\FELORCNETHERDRAKEMOUNTED.M2",2,1.0,3,0,18.0,12.0,1.0,,0,0,2301,0.611111998558,2.03128004074,0.589372992516,-7.25227117538,-2.96771788597,-0.366919010878,3.75339388847,2.68644309044,4.57674312592,1.0,1.0,0.0,0.0,0.0,
2446,1,"CREATURE\MURMUR\MURMUR.M2",0,1.0,0,0,18.0,12.0,1.0,,0,12,2302,0.611111998558,2.03128004074,0.0,-14.6038036346,-18.3794250488,-2.30168795586,30.0954704285,18.4200439453,44.0878105164,1.0,1.0,0.0,0.0,0.0,
2447,12299,"CREATURE\TIMERIFT\TIME_RIFT1.M2",1,1.0,1,0,0.0,0.0,0.0,,0,0,2303,0.611111998558,2.03128004074,-0.00138899998274,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,
2448,0,"CREATURE\KRAKKEN\KRAKKEN.M2",4,1.0,1,0,18.0,12.0,1.0,,0,0,2304,0.611199975014,2.03099989891,0.0,-9.67972946167,-10.5549726486,-20.3651599884,5.60165882111,10.4473438263,8.37226104736,1.0,1.0,0.0,0.0,0.0,
2449,12288,"CREATURE\BEHOLDER\BEHOLDER.M2",1,1.0,0,0,18.0,12.0,1.0,,0,0,2305,0.611111998558,2.03128004074,1.27817201614,-2.72107791901,-2.62856698036,0.529829025269,3.25554609299,3.57306194305,8.62658786774,1.0,1.0,0.0,0.0,0.0,
2450,12297,"CREATURE\DRAGONWHELPOUTLANDCUTE\DRAGONWHELPOUTLANDCUTE.M2",0,1.0,3,0,18.0,12.0,1.0,,0,0,2241,0.611111998558,2.03128004074,0.0,-0.757492005825,-1.19744205475,0.991577982903,0.638010978699,1.21199297905,3.19653391838,1.0,1.0,0.0,0.0,0.0,
2453,8192,"CREATURE\DRAGONSPAWNDARKSHADE\DRAGONSPAWNDARKSHADE.M2",1,1.0,3,5,18.0,12.0,1.0,,0,0,2308,0.611111998558,2.03128004074,1.54773294926,-3.23585605621,-2.39248895645,-0.0361750014126,1.97218000889,1.78802502155,2.58030295372,1.0,1.0,0.0,0.0,0.0,
2454,8192,"CREATURE\DRAGONSPAWNARMOREDDARKSHADE\DRAGONSPAWNARMOREDDARKSHADE.M2",1,1.0,3,5,18.0,12.0,1.0,,0,0,2309,0.611111998558,2.03128004074,1.52500498295,-3.23585605621,-2.39248895645,-0.0361750014126,1.97218000889,1.78802502155,3.28888106346,1.0,1.0,0.0,0.0,0.0,
2455,4096,"CREATURE\DRAKEDARKSHADE\DRAKEDARKSHADE.M2",1,1.0,3,5,18.0,12.0,1.0,,0,0,2310,0.611111998558,2.03128004074,2.53466010094,-6.45147895813,-10.4602775574,-0.55122500658,2.74952411652,10.4587059021,11.5126056671,1.0,1.0,0.0,0.0,0.0,
